Country Name,Country Code,Series Name,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Egypt, Arab Rep.",EGY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",9.72,9.43,8.88,8.25,6.81,6.73
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.11,13.05,12.41,11.74,9.82,9.73
"Egypt, Arab Rep.",EGY,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",44.66,39.87,40.54,40.17,53.39,53.35
"Egypt, Arab Rep.",EGY,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",27.4,31.7,30.62,29.56,18.27,18.21
"Egypt, Arab Rep.",EGY,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",32.39,34.29,33.77,32.95,26.55,26.54
"Egypt, Arab Rep.",EGY,Women Business and the Law Index Score (scale 1-100),38.75,45,45,45,45,45
Greece,GRC,Adjusted net national income (annual % growth),2.961360165,1.025777879,-0.247354432,1.911884285,0.043280882,2.819564072
Greece,GRC,Adjusted net national income (constant 2015 US$),1.6056E+11,1.62207E+11,1.61806E+11,1.64899E+11,1.64971E+11,1.69622E+11
Greece,GRC,Adjusted net national income (current US$),1.95636E+11,1.62207E+11,1.5976E+11,1.66886E+11,1.76144E+11,1.72585E+11
Greece,GRC,Adjusted net national income per capita (annual % growth),3.649488782,1.693595273,0.168393793,2.113648358,0.246454959,2.927930643
Greece,GRC,Adjusted net national income per capita (constant 2015 US$),14741.05589,14990.19059,15015.24437,15317.55365,15345.39572,15805.07646
Greece,GRC,Adjusted net national income per capita (current US$),17960.71595,14990.19059,14825.58354,15517.52464,16411.64604,16096.92647
Greece,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",8.0126,7.7494,7.4862,7.223,6.9376,6.6522
Greece,GRC,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",7.099999905,6.320000172,5.789999962,5.980000019,5.550000191,4.849999905
Greece,GRC,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",3,2.980000019,2.569999933,2.470000029,2.349999905,1.950000048
Greece,GRC,"Employers, female (% of female employment) (modeled ILO estimate)",3.930000067,4.380000114,4.960000038,4.789999962,4.739999771,4.760000229
Greece,GRC,"Employers, male (% of male employment) (modeled ILO estimate)",8.020000458,8.670000076,9.130000114,9.100000381,9.619999886,9.270000458
Greece,GRC,"Employers, total (% of total employment) (modeled ILO estimate)",6.329999924,6.880000114,7.400000095,7.309999943,7.619999886,7.400000095
Greece,GRC,Employment in agriculture (% of total employment) (modeled ILO estimate),13.56999969,12.89999962,12.36999989,12.07999992,12.27000046,11.60000038
Greece,GRC,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",12.98999977,12.35999966,11.75,11.47999954,11.72999954,10.60000038
Greece,GRC,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",13.97999954,13.27999973,12.81999969,12.51000023,12.64000034,12.31000042
Greece,GRC,Employment in industry (% of total employment) (modeled ILO estimate),14.97999954,14.93999958,15.25,15.40999985,15.25,15.34000015
Greece,GRC,"Employment in industry, female (% of female employment) (modeled ILO estimate)",7.5,7.96999979,8.140000343,8.170000076,7.730000019,7.829999924
Greece,GRC,"Employment in industry, male (% of male employment) (modeled ILO estimate)",20.26000023,19.93000031,20.29999924,20.53000069,20.47999954,20.68000031
Greece,GRC,Employment in services (% of total employment) (modeled ILO estimate),71.44999695,72.16000366,72.37999725,72.51000214,72.48999786,73.05999756
Greece,GRC,"Employment in services, female (% of female employment) (modeled ILO estimate)",79.51000214,79.66999817,80.11000061,80.34999847,80.55000305,81.58000183
Greece,GRC,"Employment in services, male (% of male employment) (modeled ILO estimate)",65.76000214,66.79000092,66.88999939,66.97000122,66.87999725,67.01000214
Greece,GRC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",30.87,31.89,32.36,33.06,33.61,34.94
Greece,GRC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",46.08,46.9,47.95,49.26,50.93,51.89
Greece,GRC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",38.28,39.2,39.95,40.95,42.04,43.19
Greece,GRC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",10.71,11.12,11.33,12.6,12.6,13.9
Greece,GRC,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",15.99,15.24,14.76,16.07,16.54,16.42
Greece,GRC,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",13.45,13.25,13.1,14.38,14.62,15.19
Greece,GRC,"Fertility rate, total (births per woman)",1.3,1.33,1.38,1.35,1.35,1.35
Greece,GRC,GDP (constant 2015 US$),1.95989E+11,1.95605E+11,1.94652E+11,1.96778E+11,2.00061E+11,2.03669E+11
Greece,GRC,GDP (constant LCU),1.76715E+11,1.76369E+11,1.7551E+11,1.77426E+11,1.80387E+11,1.8364E+11
Greece,GRC,GDP (current LCU),1.77236E+11,1.76369E+11,1.74494E+11,1.76903E+11,1.79558E+11,1.8325E+11
Greece,GRC,GDP (current US$),2.35145E+11,1.95605E+11,1.93017E+11,1.99351E+11,2.11946E+11,2.05144E+11
Greece,GRC,GDP deflator (base year varies by country),100.2945958,100,99.42141925,99.7051742,99.54041734,99.78776591
Greece,GRC,GDP deflator: linked series (base year varies by country),100.2945958,100,99.42141925,99.7051742,99.54041734,99.78776591
Greece,GRC,GDP growth (annual %),0.475695947,-0.19608763,-0.487173294,1.09214912,1.668428636,1.803595256
Greece,GRC,GDP per capita (constant 2015 US$),18005.72928,18050.09761,18036.53922,18303.7216,18626.82437,18992.6602
Greece,GRC,GDP per capita (constant LCU),16223.71278,16298.93448,16287.13004,16497.60704,16806.9212,17128.08315
Greece,GRC,GDP per capita (current LCU),16271.50715,16298.93448,16192.89584,16448.96784,16729.6795,17091.73152
Greece,GRC,GDP per capita (current US$),21587.95755,18076.60676,17911.79938,18536.19072,19747.34258,19133.75776
Greece,GRC,GDP per capita growth (annual %),1.147211957,0.463652786,-0.072424584,1.29229029,1.874903163,1.910891048
Greece,GRC,"GDP per capita, PPP (constant 2017 international $)",28129.96132,28260.38667,28239.91921,28604.86094,29141.17438,29698.03048
Greece,GRC,"GDP per capita, PPP (current international $)",26625.06181,26760.3633,27511.80102,28604.86094,29652.93088,30841.70285
Greece,GRC,GDP per person employed (constant 2017 PPP $),86123.99265,84378.14301,82536.49449,81418.46756,80668.85123,79859.05439
Greece,GRC,"GDP, PPP (constant 2017 international $)",3.06403E+11,3.05802E+11,3.04313E+11,3.07636E+11,3.12769E+11,3.1841E+11
Greece,GRC,"GDP, PPP (current international $)",2.90011E+11,2.89571E+11,2.96466E+11,3.07636E+11,3.18261E+11,3.30672E+11
Greece,GRC,GDP: linked series (current LCU),1.77236E+11,1.76369E+11,1.74494E+11,1.76903E+11,1.79558E+11,1.8325E+11
Greece,GRC,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",25.82,24.78,23.05,24.37,22.47,22.09
Greece,GRC,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",30.41,27.81,26.47,26.46,25.97,24.66
Greece,GRC,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",28.2,26.35,24.82,25.45,24.26,23.4
Greece,GRC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",44.23,44.84,45.03,44.75,44.39,44.54
Greece,GRC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",59.22,60.18,60.62,60.41,60.17,60.61
Greece,GRC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",60.34,59.94,59.85,59.97,60.21,60.35
Greece,GRC,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",76.01,75.83,75.99,76.24,76.56,76.73
Greece,GRC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",52.07,52.19,52.25,52.16,52.09,52.24
Greece,GRC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",67.62,68.02,68.32,68.34,68.39,68.7
Greece,GRC,"Labor force, female (% of total labor force)",43.57546633,44.08109237,44.21718895,44.0216323,43.7303669,43.75330215
Greece,GRC,"Labor force, total",4839324,4825164,4822179,4812802,4804069,4822612
Greece,GRC,"Life expectancy at birth, female (years)",84.1,83.7,84,83.9,84.4,84.5
Greece,GRC,"Life expectancy at birth, male (years)",78.8,78.5,78.9,78.8,79.3,79.5
Greece,GRC,"Life expectancy at birth, total (years)",81.38536585,81.03658537,81.38780488,81.28780488,81.78780488,81.93902439
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",43.964,43.712,43.46,43.207,42.478,41.749
Greece,GRC,"Mortality rate, adult, male (per 1,000 male adults)",98.793,97.799,96.806,95.812,93.96,92.108
Greece,GRC,"Population ages 15-19, female (% of female population)",4.874239318,4.892073366,4.894405492,4.872723083,4.842458097,4.829482169
Greece,GRC,"Population ages 15-19, male (% of male population)",5.310936042,5.290495286,5.269803791,5.243367296,5.223132265,5.227739606
Greece,GRC,Population ages 15-64 (% of total population),64.84708249,64.61915148,64.51476823,64.39583895,64.27348306,64.16193128
Greece,GRC,"Population ages 15-64, female",3529383,3491704,3470400,3455666,3440164,3427931
Greece,GRC,"Population ages 15-64, female (% of female population)",63.64081685,63.38272389,63.2584294,63.11160377,62.95160062,62.79093752
Greece,GRC,"Population ages 15-64, male",3533994,3500660,3481696,3469894,3458211,3451226
Greece,GRC,"Population ages 15-64, male (% of male population)",66.09762194,65.90145037,65.81775914,65.72772152,65.64429377,65.5839098
Greece,GRC,"Population ages 15-64, total",7063412,6992363,6952093,6925566,6898397,6879174
Greece,GRC,"Population, female",5545785,5508921,5486068,5475485,5464776,5459276
Greece,GRC,"Population, male",5346628,5311962,5289903,5279194,5268106,5262306
Greece,GRC,"Population, total",10892413,10820883,10775971,10754679,10732882,10721582
Greece,GRC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),73.30129267,74.80814147,75.23809524,74.62064366,73.7252948,73.8028169
Greece,GRC,"Self-employed, female (% of female employment) (modeled ILO estimate)",30.39999962,29.57999992,29.45000076,29.20000076,28.38999939,26.54000092
Greece,GRC,"Self-employed, male (% of male employment) (modeled ILO estimate)",39.90000153,38.81000137,37.38999939,37.52000046,37.02999878,35.70999908
Greece,GRC,"Self-employed, total (% of total employment) (modeled ILO estimate)",35.97000122,34.95999908,34.09000015,34.06999969,33.47999954,31.89999962
Greece,GRC,Unemployment with advanced education (% of total labor force with advanced education),20.01000023,19.85000038,18,16.46999931,14.22000027,12.14999962
Greece,GRC,"Unemployment with advanced education, female (% of female labor force with advanced education)",23.01000023,23.13999939,22.22999954,20.39999962,18.39999962,15.85999966
Greece,GRC,"Unemployment with advanced education, male (% of male labor force with advanced education)",16.97999954,16.38999939,13.39000034,12.26000023,9.890000343,8.25
Greece,GRC,Unemployment with basic education (% of total labor force with basic education),27.80999947,26.15999985,26.19000053,23.85000038,21.81999969,20.29000092
Greece,GRC,"Unemployment with basic education, female (% of female labor force with basic education)",29.70000076,28.48999977,29.63999939,27.67000008,26.69000053,24.39999962
Greece,GRC,"Unemployment with basic education, male (% of male labor force with basic education)",26.73999977,24.82999992,24.20000076,21.63999939,18.97999954,17.62999916
Greece,GRC,Unemployment with intermediate education (% of total labor force with intermediate education),30.20000076,27.62000084,26.18000031,23.89999962,21.80999947,19.67000008
Greece,GRC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",36.09000015,33.65000153,32.61000061,30.32999992,28.39999962,25.31999969
Greece,GRC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",25.44000053,22.79000092,21.20999908,19.05999947,16.89999962,15.68999958
Greece,GRC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",30.2,28.89,28.14,26.12,24.29,21.55
Greece,GRC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",23.63,21.75,19.89,17.85,15.41,14.02
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",26.49,24.9,23.54,21.49,19.29,17.31
Greece,GRC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",58.52,55.14,50.83,48.3,43.92,37.09
Greece,GRC,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",47.43,45.2,44.26,39.28,36.31,33.41
Greece,GRC,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",52.32,49.72,47.22,43.47,39.74,35.11
Greece,GRC,Women Business and the Law Index Score (scale 1-100),97.5,97.5,97.5,97.5,97.5,97.5
India,IND,Adjusted net national income (annual % growth),6.989623561,8.833592352,7.521918994,8.404535709,6.50086002,3.307535488
India,IND,Adjusted net national income (constant 2015 US$),1.69192E+12,1.84138E+12,1.97989E+12,2.14629E+12,2.28581E+12,2.36142E+12
India,IND,Adjusted net national income (current US$),1.77316E+12,1.84138E+12,1.99445E+12,2.32205E+12,2.37076E+12,2.48956E+12
India,IND,Adjusted net national income per capita (annual % growth),5.770866719,7.624797463,6.355805757,7.257913021,5.401280179,2.266045681
India,IND,Adjusted net national income per capita (constant 2015 US$),1305.896863,1405.468713,1494.797663,1603.288801,1689.886872,1728.180442
India,IND,Adjusted net national income per capita (current US$),1368.602011,1405.468713,1505.794594,1734.583423,1752.686328,1821.960921
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",22.102,19.127,16.152,13.177,12.0708,10.9646
India,IND,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",31.15999985,30.82999992,30.53000069,30.38999939,30.20999908,28.93000031
India,IND,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",9.789999962,9.390000343,8.930000305,8.43999958,7.940000057,7.400000095
India,IND,"Employers, female (% of female employment) (modeled ILO estimate)",0.50999999,0.5,0.519999981,0.50999999,0.519999981,0.560000002
India,IND,"Employers, male (% of male employment) (modeled ILO estimate)",1.970000029,2.069999933,2.160000086,2.279999971,2.390000105,2.420000076
India,IND,"Employers, total (% of total employment) (modeled ILO estimate)",1.669999957,1.75,1.830000043,1.919999957,2.00999999,2.049999952
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),45.88999939,45.25999832,44.56000137,43.93000031,43.33000183,42.59999847
India,IND,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",58.66999817,57.93000031,57.15000153,56.34999847,55.52999878,54.68999863
India,IND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",42.54000092,41.97000122,41.31999969,40.75999832,40.24000168,39.56000137
India,IND,Employment in industry (% of total employment) (modeled ILO estimate),24.45000076,24.54000092,24.73999977,24.86000061,24.95000076,25.12000084
India,IND,"Employment in industry, female (% of female employment) (modeled ILO estimate)",18.17000008,17.95000076,17.73999977,17.52000046,17.28000069,17.35000038
India,IND,"Employment in industry, male (% of male employment) (modeled ILO estimate)",26.10000038,26.25,26.53000069,26.72999954,26.88999939,27.06999969
India,IND,Employment in services (% of total employment) (modeled ILO estimate),29.65999985,30.20000076,30.70000076,31.20999908,31.71999931,32.27999878
India,IND,"Employment in services, female (% of female employment) (modeled ILO estimate)",23.15999985,24.12000084,25.11000061,26.13999939,27.19000053,27.95999908
India,IND,"Employment in services, male (% of male employment) (modeled ILO estimate)",31.37000084,31.78000069,32.13999939,32.5,32.86999893,33.36999893
India,IND,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",20.93,20.57,20.22,19.91,19.61,19.71
India,IND,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",74.26,73.74,73.19,72.65,72.1,71.91
India,IND,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",48.52,48.08,47.64,47.21,46.79,46.74
India,IND,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",9.99,9.29,8.67,8.13,7.64,7.42
India,IND,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",37.54,36.46,35.42,34.45,33.48,32.76
India,IND,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",24.55,23.66,22.82,22.06,21.32,20.83
India,IND,"Fertility rate, total (births per woman)",2.333,2.295,2.266,2.243,2.222,2.202
India,IND,GDP (constant 2015 US$),1.94783E+12,2.10359E+12,2.27727E+12,2.43202E+12,2.5909E+12,2.69561E+12
India,IND,GDP (constant LCU),1.05277E+14,1.13695E+14,1.23082E+14,1.31446E+14,1.40033E+14,1.45693E+14
India,IND,GDP (current LCU),1.2468E+14,1.37719E+14,1.53917E+14,1.709E+14,1.8887E+14,2.0351E+14
India,IND,GDP (current US$),2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70111E+12,2.8705E+12
India,IND,GDP deflator (base year varies by country),118.4303363,121.1300602,125.0522212,130.0158664,134.8748865,139.6845269
India,IND,GDP deflator: linked series (base year varies by country),118.4303363,121.1300602,125.0522212,130.0158664,134.8748865,139.6845269
India,IND,GDP growth (annual %),7.410227605,7.996253786,8.256305502,6.795383419,6.532989011,4.041554187
India,IND,GDP per capita (constant 2015 US$),1503.421507,1605.605445,1719.318076,1816.730876,1915.435271,1972.757821
India,IND,GDP per capita (constant LCU),81257.08084,86779.92885,92925.88091,98190.85795,103525.6433,106623.8184
India,IND,GDP per capita (current LCU),96233.03413,105116.58,116205.8781,127663.6947,139630.094,148936.9763
India,IND,GDP per capita (current US$),1573.885642,1605.605445,1732.554242,1980.66702,1996.915087,2100.751461
India,IND,GDP per capita growth (annual %),6.186679513,6.796759064,7.082227583,5.665781149,5.433077451,2.992664406
India,IND,"GDP per capita, PPP (constant 2017 international $)",5116.629105,5464.394057,5851.39488,6182.922109,6518.845055,6713.932211
India,IND,"GDP per capita, PPP (current international $)",5233.882343,5464.859178,5839.864817,6182.922109,6675.361294,6997.863988
India,IND,GDP per person employed (constant 2017 PPP $),14837.09477,15882.34055,17043.06852,18059.02054,19099.05921,19574.93219
India,IND,"GDP, PPP (constant 2017 international $)",6.62911E+12,7.15919E+12,7.75027E+12,8.27693E+12,8.81767E+12,9.17404E+12
India,IND,"GDP, PPP (current international $)",6.78102E+12,7.1598E+12,7.735E+12,8.27693E+12,9.02938E+12,9.56201E+12
India,IND,GDP: linked series (current LCU),1.2468E+14,1.37719E+14,1.53917E+14,1.709E+14,1.8887E+14,2.0351E+14
India,IND,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",12.91,12.1,11.37,10.7,10.09,9.82
India,IND,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",48.03,46.82,45.61,44.42,43.24,42.38
India,IND,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",31.48,30.46,29.49,28.55,27.64,27.06
India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",22.18,21.79,21.41,21.05,20.71,20.79
India,IND,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",23.46,23.1,22.77,22.45,22.16,22.26
India,IND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",78.66,78.07,77.45,76.81,76.16,75.92
India,IND,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",81.48,81.04,80.6,80.15,79.7,79.57
India,IND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",51.4,50.91,50.41,49.91,49.42,49.34
India,IND,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",53.68,53.29,52.9,52.52,52.15,52.13
India,IND,"Labor force, female (% of total labor force)",20.82547582,20.65212255,20.49006748,20.34339284,20.20920814,20.31709151
India,IND,"Labor force, total",473313171,477296180,481187327,484539161,487631036,494732703
India,IND,"Life expectancy at birth, female (years)",69.491,69.835,70.142,70.425,70.692,70.95
India,IND,"Life expectancy at birth, male (years)",67.167,67.468,67.745,68,68.239,68.464
India,IND,"Life expectancy at birth, total (years)",68.286,68.607,68.897,69.165,69.416,69.656
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",143.776,141.252,138.728,136.204,147.161,145.05
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",217,214.641,212.282,209.923,203.623,201.396
India,IND,"Population ages 15-19, female (% of female population)",9.308152921,9.254727393,9.204302196,9.143453366,9.077830523,9.015000337
India,IND,"Population ages 15-19, male (% of male population)",9.656573557,9.605978822,9.558141593,9.500412342,9.435756985,9.368014884
India,IND,Population ages 15-64 (% of total population),65.5959799,65.94416405,66.27426247,66.53818711,66.7667425,67.00381119
India,IND,"Population ages 15-64, female",407235342,413890136,420468073,426587695,432446916,438341899
India,IND,"Population ages 15-64, female (% of female population)",65.48739707,65.80871553,66.12042244,66.36437135,66.57262441,66.79106979
India,IND,"Population ages 15-64, male",442626693,450078911,457345876,464143484,470668260,477210111
India,IND,"Population ages 15-64, male (% of male population)",65.69620156,66.06921546,66.41631761,66.69873194,66.9460955,67.2004279
India,IND,"Population ages 15-64, total",849862019,863969043,877814039,890731260,903115190,915551973
India,IND,"Population, female",621852998,628929060,635912563,642796257,649586703,656288184
India,IND,"Population, male",673747770,681223332,688604687,695880522,703055580,710129572
India,IND,"Population, total",1295600768,1310152392,1324517250,1338676779,1352642283,1366417756
India,IND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),28.19730486,27.91084924,27.64364106,27.40528577,27.1927521,27.38408851
India,IND,"Self-employed, female (% of female employment) (modeled ILO estimate)",81.44999695,80.44999695,79.36000061,78.16000366,76.83999634,75.83999634
India,IND,"Self-employed, male (% of male employment) (modeled ILO estimate)",78.98999786,78.40000153,77.76000214,77.12999725,76.47000122,75.83000183
India,IND,"Self-employed, total (% of total employment) (modeled ILO estimate)",79.5,78.81999969,78.08000183,77.33999634,76.54000092,75.83000183
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",5.63,5.6,5.54,5.4,5.3,5.21
India,IND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",5.6,5.55,5.5,5.42,5.34,5.28
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.6,5.56,5.51,5.41,5.33,5.27
India,IND,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",22.6,23.25,23.76,23.98,24.26,24.44
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",21.85,22.12,22.34,22.45,22.55,22.71
India,IND,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",21.99,22.33,22.6,22.72,22.85,23.01
India,IND,Women Business and the Law Index Score (scale 1-100),68.75,68.75,68.75,71.25,74.375,74.375
Israel,ISR,Adjusted net national income (annual % growth),6.351140788,4.728162322,5.334299293,4.176139435,3.263107388,4.890155538
Israel,ISR,Adjusted net national income (constant 2015 US$),2.46231E+11,2.57873E+11,2.71629E+11,2.82972E+11,2.92206E+11,3.06495E+11
Israel,ISR,Adjusted net national income (current US$),2.66944E+11,2.57873E+11,2.73838E+11,3.04919E+11,3.20466E+11,3.40775E+11
Israel,ISR,Adjusted net national income per capita (annual % growth),4.32915262,2.673615253,3.289487656,2.175902082,1.292659252,2.906811753
Israel,ISR,Adjusted net national income per capita (constant 2015 US$),29970.74913,30772.05165,31784.29449,32475.88962,32895.69221,33851.90806
Israel,ISR,Adjusted net national income per capita (current US$),32491.88684,30772.05165,32042.80301,34994.60994,36077.16351,37638.05315
Israel,ISR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",10.7686,10.3814,9.9942,9.607,9.192,8.777
Israel,ISR,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.189999998,0.170000002,0.150000006,0.119999997,0.059999999,0.050000001
Israel,ISR,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.07,0.07,0.07,0.050000001,0.02,0.029999999
Israel,ISR,"Employers, female (% of female employment) (modeled ILO estimate)",1.49000001,1.5,1.50999999,1.620000005,1.789999962,1.769999981
Israel,ISR,"Employers, male (% of male employment) (modeled ILO estimate)",5.710000038,6.159999847,6.210000038,5.840000153,6.050000191,5.900000095
Israel,ISR,"Employers, total (% of total employment) (modeled ILO estimate)",3.730000019,3.970000029,3.99000001,3.849999905,4.03000021,3.940000057
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),1.110000014,1.019999981,1.019999981,1,0.959999979,0.920000017
Israel,ISR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.589999974,0.600000024,0.560000002,0.5,0.49000001,0.460000008
Israel,ISR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",1.570000052,1.389999986,1.429999948,1.450000048,1.389999986,1.320000052
Israel,ISR,Employment in industry (% of total employment) (modeled ILO estimate),17.68000031,17.57999992,17.5,17.37999916,17.29000092,17.22999954
Israel,ISR,"Employment in industry, female (% of female employment) (modeled ILO estimate)",8.109999657,7.989999771,8.289999962,8.180000305,8.079999924,7.949999809
Israel,ISR,"Employment in industry, male (% of male employment) (modeled ILO estimate)",26.19000053,26.04999924,25.70999908,25.54999924,25.61000061,25.57999992
Israel,ISR,Employment in services (% of total employment) (modeled ILO estimate),81.20999908,81.41000366,81.48000336,81.62000275,81.75,81.86000061
Israel,ISR,"Employment in services, female (% of female employment) (modeled ILO estimate)",91.30000305,91.41000366,91.16000366,91.31999969,91.44000244,91.58999634
Israel,ISR,"Employment in services, male (% of male employment) (modeled ILO estimate)",72.23999786,72.55999756,72.87000275,73,73,73.09999847
Israel,ISR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",55.54,55.8,56.44,56.65,57.34,57.26
Israel,ISR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",65.44,65.95,66.05,66.35,65.86,65.45
Israel,ISR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",60.38,60.76,61.15,61.4,61.52,61.28
Israel,ISR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",43.19,43.45,44.31,44.91,44.6,44.08
Israel,ISR,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",45.74,45.74,45.15,45.78,44.54,43.38
Israel,ISR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",44.5,44.62,44.74,45.36,44.57,43.72
Israel,ISR,"Fertility rate, total (births per woman)",3.08,3.09,3.11,3.11,3.09,3.01
Israel,ISR,GDP (constant 2015 US$),2.9339E+11,3.00078E+11,3.1347E+11,3.27191E+11,3.40224E+11,3.53063E+11
Israel,ISR,GDP (constant LCU),1.14036E+12,1.16635E+12,1.21841E+12,1.27174E+12,1.32239E+12,1.3723E+12
Israel,ISR,GDP (current LCU),1.11254E+12,1.16635E+12,1.22523E+12,1.27884E+12,1.34158E+12,1.41845E+12
Israel,ISR,GDP (current US$),3.10945E+11,3.00078E+11,3.19024E+11,3.55277E+11,3.73641E+11,3.97935E+11
Israel,ISR,GDP deflator (base year varies by country),97.56040708,100,100.5604676,100.5586196,101.4508543,103.3631533
Israel,ISR,GDP deflator: linked series (base year varies by country),97.56040708,100,100.5604676,100.5586196,101.4508543,103.3631533
Israel,ISR,GDP growth (annual %),4.124746861,2.279679419,4.462753818,4.377044428,3.983424594,3.77358981
Israel,ISR,GDP per capita (constant 2015 US$),35737.66081,35813.71341,36462.31124,37033.78133,37591.06401,38152.73532
Israel,ISR,GDP per capita (constant LCU),138802.2631,139181.4243,142570.2987,145953.4201,148871.3668,151567.9616
Israel,ISR,GDP per capita (current LCU),135416.0529,139181.4243,143369.3591,146768.7444,151031.2735,156665.4245
Israel,ISR,GDP per capita (current US$),37847.64994,35808.43643,37330.2618,40774.12961,42063.45313,43951.24773
Israel,ISR,GDP per capita growth (annual %),2.145087737,0.273166454,2.434861136,2.372949592,1.999231494,1.811358909
Israel,ISR,"GDP per capita, PPP (constant 2017 international $)",37204.50261,37306.13283,38214.48536,39121.29583,39903.4211,40626.21527
Israel,ISR,"GDP per capita, PPP (current international $)",34366.18102,35469.9502,37843.19463,39121.29583,40690.01183,42296.47503
